merchant_id,txns,amount,failed_rate,disputed_txns,category,in_master,chargebacks,disputed_amount,fraud_chargebacks,critical_high,distinct_disputing_users,merchant_name,merchant_status,settlement_account_type,id_record_count,chargeback_to_txn_ratio,risk_score,risk_signals,risk_tier
MCH8368,1,19643.43,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8371,3,45269.17,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8372,1,19872.29,0.0,0,Pharmacy,True,0.0,0.0,0.0,0.0,0.0,Banerjee Ltd,ACTIVE,MISSING,2.0,0.0,5,missing_settlement_account,LOW
MCH8373,1,21783.21,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8376,1,8119.42,1.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8377,3,41177.09,0.0,0,Transportation,True,0.0,0.0,0.0,0.0,0.0,"Garde, Varty and Vyas",ACTIVE,MISSING,2.0,0.0,5,missing_settlement_account,LOW
MCH8382,1,14757.01,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8383,2,40745.86,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8384,2,27584.24,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Tella, Batra and Baral",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8385,1,10890.38,0.0,0,Restaurants,True,0.0,0.0,0.0,0.0,0.0,Thaker-Hegde,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8386,1,13901.21,0.0,0,Unknown,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8388,1,14840.6,0.0,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8392,1,644.41,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8397,2,26013.69,0.0,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8398,2,33701.3,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8402,2,43010.89,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8403,4,34887.2,0.25,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8404,4,70770.95,0.25,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8406,5,46321.33,0.2,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8408,1,10051.0,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8412,1,18266.85,1.0,0,Restaurants,True,0.0,0.0,0.0,0.0,0.0,Sachdeva-Mutti,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8413,2,22813.14,0.5,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Mammen,parmerand Chandra",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8415,2,13386.59,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8417,1,13413.38,0.0,0,Transportation,True,0.0,0.0,0.0,0.0,0.0,Bhalla-Batta,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8428,2,16164.1,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Keer, Batra and Kapadia",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8430,3,39001.479999999996,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8434,3,11661.93,0.3333333333333333,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8438,3,33050.93,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8440,1,8367.72,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Chacko, Natarajan and Menon",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8441,5,72143.09,0.2,0,Unknown,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8442,1,3757.78,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8443,6,84923.41,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8444,2,45514.66,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8446,2,19527.5,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Kuruvi11a Group,ACTIVE,MISSING,2.0,0.0,5,missing_settlement_account,LOW
MCH8447,3,51738.19,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8448,2,44660.130000000005,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Roy, Parekh and Ratti",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8453,2,26005.86,0.5,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Jaggi, Saxena and Ratta",ACTIVE,MISSING,2.0,0.0,5,missing_settlement_account,LOW
MCH8454,5,59102.06,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8458,1,20188.87,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8459,2,39590.259999999995,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8461,1,8630.6,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8462,2,6366.01,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8465,2,18115.78,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8467,1,3180.55,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Gara-Sarkar,ACTIVE,MISSING,2.0,0.0,5,missing_settlement_account,LOW
MCH8469,2,40933.33,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8470,2,42550.06,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Munshi-Reddy,ACTIVE,MISSING,2.0,0.0,5,missing_settlement_account,LOW
MCH8473,3,43032.53,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Tella, Dara and Krish",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8474,2,10538.859999999999,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8475,3,39410.01,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Karpe, Iyer and Gole",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8476,4,41842.25,0.25,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8478,2,37277.61,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8479,1,24044.44,1.0,0,Unknown,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8480,3,49478.51,0.0,0,Hotels & Lodging,True,0.0,0.0,0.0,0.0,0.0,Doshi-Sarin,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8482,2,22554.48,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8483,1,10890.55,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8485,2,13766.18,0.5,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8486,1,13804.93,0.0,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8495,5,71295.36,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8498,2,39275.71,0.5,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8499,5,32271.32,0.0,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8500,2,28276.17,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8503,3,56111.57,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8506,3,34634.6,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Handa, Sahni and Sawhney",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8507,3,49754.89,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8508,1,19242.31,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Iyengar,gilland Tella",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8512,2,27865.01,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Luthra-Bhasin,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8514,2,23525.29,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8515,2,18439.12,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8516,3,35089.48,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8522,3,50936.99,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8523,1,16279.77,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8524,1,10788.23,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8528,1,11835.52,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8529,3,63919.56,0.0,0,Books & Stationery,True,0.0,0.0,0.0,0.0,0.0,Pradhan Plc,ACTIVE,MISSING,2.0,0.0,5,missing_settlement_account,LOW
MCH8530,3,31755.71,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Chopra-Khanna,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8531,3,50540.8,0.3333333333333333,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8533,1,5617.33,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8535,4,30309.31,0.5,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8536,2,32876.96,0.0,0,Pharmacy,True,0.0,0.0,0.0,0.0,0.0,Boase Plc,ACTIVE,MISSING,2.0,0.0,5,missing_settlement_account,LOW
MCH8543,4,57579.39,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8544,1,22717.0,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8546,3,42844.29,0.3333333333333333,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Jani Plc,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8548,1,4019.96,0.0,0,Restaurants,True,0.0,0.0,0.0,0.0,0.0,Karpe Ltd,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8552,1,15483.13,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Manne, Manda and Toor",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8553,3,22952.27,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Kumar and Sons,ACTIVE,MISSING,2.0,0.0,5,missing_settlement_account,LOW
MCH8557,3,58565.82,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8558,2,22560.63,0.5,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Dutt-Tailor,ACTIVE,MISSING,2.0,0.0,5,missing_settlement_account,LOW
MCH8564,2,35396.1,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8573,1,16528.75,0.0,0,Unknown,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8576,4,67632.61,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8577,5,39212.34,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8580,4,44772.689999999995,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8581,2,11946.8,0.5,0,Restaurants,True,0.0,0.0,0.0,0.0,0.0,"Sundaram, Sekhon and Andra",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8583,2,30314.219999999998,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8584,3,51095.89,0.3333333333333333,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8585,2,26773.829999999998,0.5,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8587,2,15366.16,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8589,5,42263.72,0.2,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8590,2,4497.400000000001,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8594,2,26709.17,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8595,2,39506.99,0.0,0,Unknown,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8599,2,33965.59,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8602,1,14828.69,0.0,0,Restaurants,True,0.0,0.0,0.0,0.0,0.0,Raghavan-Ahluwalia,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8604,2,17073.13,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8605,1,1784.98,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8606,1,16722.14,1.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Prabhakar Ltd,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8608,1,3414.33,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8609,1,21362.19,0.0,0,Unknown,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8611,4,73488.56,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8617,4,48892.549999999996,0.25,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8619,3,41056.81,0.0,0,Hotels & Lodging,True,0.0,0.0,0.0,0.0,0.0,Salvi-Nazareth,ACTIVE,MISSING,2.0,0.0,5,missing_settlement_account,LOW
MCH8620,2,39199.490000000005,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8621,2,31444.35,0.5,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8622,2,21154.9,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Choudhry-Krishna,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8623,1,22683.17,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8625,1,5743.17,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8626,2,28601.66,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8627,2,17319.8,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8629,2,15156.1,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8640,2,31557.559999999998,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,"Vasa, Nanda and Bhat",ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8641,1,2626.0,1.0,0,Restaurants,True,0.0,0.0,0.0,0.0,0.0,Rai and Sons,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8642,2,30702.75,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8644,2,27534.72,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,More-Loke,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8647,1,12459.91,1.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8649,3,20591.85,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8651,2,14996.7,0.0,0,Restaurants,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8653,1,18772.25,0.0,0,Unknown,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8654,1,9893.27,0.0,0,Pharmacy,True,0.0,0.0,0.0,0.0,0.0,Bhavsar-Subramanian,ACTIVE,MISSING,3.0,0.0,5,missing_settlement_account,LOW
MCH8655,2,20186.14,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8658,2,26919.95,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8662,3,31558.69,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8664,1,20043.05,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8665,1,21288.6,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8666,1,4821.05,0.0,0,Unknown,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8667,5,63065.11,0.2,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8670,1,22229.09,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8676,2,16664.09,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8677,1,20865.95,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8682,1,22165.87,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8683,4,74286.86,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8684,4,24707.16,0.25,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8685,4,71309.7,0.25,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8687,2,20202.2,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8688,3,21641.13,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8690,2,20559.949999999997,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8694,1,18962.51,1.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8695,4,29371.83,0.25,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8696,2,38937.97,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8700,3,33013.06,0.3333333333333333,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8702,5,39282.12,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8704,2,31669.91,0.5,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8706,2,29370.59,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8707,4,39243.6,0.0,0,Unknown,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8709,4,54251.86,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8710,5,54440.11,0.2,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8711,5,37030.189999999995,0.2,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8717,2,11069.17,0.5,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8718,1,21478.35,0.0,0,Restaurants,True,0.0,0.0,0.0,0.0,0.0,Chaudhari-Bhalla,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8719,1,4164.07,0.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Kala LLC,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8720,3,31833.379999999997,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8721,3,39935.35,0.6666666666666666,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Bera-Chhabra,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8728,2,37157.14,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8731,3,49581.64,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8732,3,18586.019999999997,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8737,1,14648.6,0.0,0,Unknown,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8738,1,22261.65,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8739,5,64291.18,0.2,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8740,2,6638.530000000001,0.5,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8742,3,50172.53,0.3333333333333333,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8743,3,34882.21,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8748,1,13433.0,0.0,0,Hotels & Lodging,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8752,2,11503.81,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8754,2,38879.64,0.0,0,Grocery,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8757,2,15168.09,0.5,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8759,2,27610.67,0.0,0,Pharmacy,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8762,3,27093.44,0.3333333333333333,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Dani-Saha,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8767,1,6326.62,1.0,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Golla Group,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8769,4,38046.82,0.25,0,Grocery,True,0.0,0.0,0.0,0.0,0.0,Dara-Keer,ACTIVE,MISSING,1.0,0.0,5,missing_settlement_account,LOW
MCH8772,1,8756.67,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
MCH8773,1,19165.21,0.0,0,Transportation,False,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5,not_in_merchant_master,LOW
